118298,NSR:Quay:68113,2,3,NSR:PlaceEquipment:32032,NSR:PlaceEquipment:32032,1,2,NSR:GeneralSign:34026,NSR:GeneralSign:34026,2,1
118297,NSR:Quay:68112,2,3,NSR:PlaceEquipment:32031,NSR:PlaceEquipment:32031,2,1,NSR:ShelterEquipment:14015,NSR:ShelterEquipment:14015,2,1
118297,NSR:Quay:68112,2,3,NSR:PlaceEquipment:32031,NSR:PlaceEquipment:32031,2,1,NSR:WaitingRoomEquipment:16010,NSR:WaitingRoomEquipment:16010,2,1
118297,NSR:Quay:68112,2,3,NSR:PlaceEquipment:32031,NSR:PlaceEquipment:32031,2,1,NSR:GeneralSign:34024,NSR:GeneralSign:34024,1,2
118297,NSR:Quay:68112,2,3,NSR:PlaceEquipment:32031,NSR:PlaceEquipment:32031,2,1,NSR:GeneralSign:34025,NSR:GeneralSign:34025,2,1
117800,NSR:Quay:68195,2,3,NSR:PlaceEquipment:28018,NSR:PlaceEquipment:28018,2,1,NSR:WaitingRoomEquipment:12012,NSR:WaitingRoomEquipment:12012,1,2
117800,NSR:Quay:68195,2,3,NSR:PlaceEquipment:28018,NSR:PlaceEquipment:28018,2,1,NSR:GeneralSign:30016,NSR:GeneralSign:30016,2,1
117799,NSR:Quay:68194,2,3,NSR:PlaceEquipment:28017,NSR:PlaceEquipment:28017,1,2,NSR:WaitingRoomEquipment:12011,NSR:WaitingRoomEquipment:12011,2,1
106204,NSR:Quay:14531,2,3,NSR:PlaceEquipment:15232,NSR:PlaceEquipment:15232,2,1,NSR:GeneralSign:17664,NSR:GeneralSign:17664,1,2
108926,NSR:Quay:17877,2,3,NSR:PlaceEquipment:16292,NSR:PlaceEquipment:16292,2,1,NSR:ShelterEquipment:3535,NSR:ShelterEquipment:3535,2,1
108926,NSR:Quay:17877,2,3,NSR:PlaceEquipment:16292,NSR:PlaceEquipment:16292,2,1,NSR:GeneralSign:18771,NSR:GeneralSign:18771,2,1
